Seconds,lpg2-27-L1,lpg2-27-L2,lpg2-27-C1,lpg2-27-P1,lpg2-27-P2,lpg2-02-L1,lpg2-02-L2,lpg2-02-C1,lpg2-02-P1,lpg2-02-P2,lpg2-08-L1,lpg2-08-L2,lpg2-08-C1,lpg2-08-P1,lpg2-08-P2,lpg2-10-L1,lpg2-10-L2,lpg2-10-C1,lpg2-10-P1,lpg2-10-P2,lpg2-28-L1,lpg2-28-L2,lpg2-28-C1,lpg2-28-P1,lpg2-28-P2,lpgs-27-L1,lpgs-27-L2,lpgs-27-C1,lpgs-27-P1,lpgs-27-P2,lpgs-02-L1,lpgs-02-L2,lpgs-02-C1,lpgs-02-P1,lpgs-02-P2,lpgs-08-L1,lpgs-08-L2,lpgs-08-C1,lpgs-08-P1,lpgs-08-P2,lpgs-10-L1,lpgs-10-L2,lpgs-10-C1,lpgs-10-P1,lpgs-10-P2,lpgs-28-L1,lpgs-28-L2,lpgs-28-C1,lpgs-28-P1,lpgs-28-P2
18780,-4871447.909,-3795931.501,22935525.713,22935523.623,22935524.486,,,,,,-9538885.729,-7432895.198,21826798.817,21826798.602,21826797.755,-10388980.253,-8095308.913,22171273.637,22171273.879,22171272.665,-22425742.534,-17474602.926,19998736.070,19998735.337,19998735.746,-6275870.106,-4890286.176,22935514.490,22935511.357,22935513.897,,,,,,-9923884.390,-7732894.431,21826786.067,21826783.420,21826785.747,3094821.047,2411548.653,22171266.596,22171264.084,22171265.555,-23021253.892,-17938638.025,19998725.627,19998721.063,19998724.653
18810,-4792544.946,-3734448.700,22950539.909,22950539.503,22950538.134,,,,,,-9492490.594,-7396743.139,21835626.609,21835626.939,21835626.366,-10324056.650,-8044719.088,22183627.631,22183628.553,22183627.124,-22398259.858,-17453187.849,20003966.548,20003964.994,20003965.649,-6196959.838,-4828797.649,22950529.902,22950528.471,22950529.580,,,,,,-9877481.993,-7696736.714,21835616.630,21835613.951,21835615.508,3159751.988,2462144.186,22183622.027,22183620.014,22183621.797,-22993764.125,-17917217.427,20003956.147,20003952.490,20003955.761
18840,-4713537.071,-3672884.104,22965573.719,22965573.816,22965573.862,,,,,,-9445990.236,-7360509.098,21844475.767,21844475.685,21844475.167,-10258732.100,-7993816.853,22196058.335,22196059.289,22196057.529,-22370252.309,-17431363.782,20009295.924,20009294.781,20009295.119,-6117948.753,-4767230.586,22965562.796,22965562.090,22965564.046,,,,,,-9830978.518,-7660500.243,21844464.861,21844462.390,21844464.365,3225079.712,2513048.903,22196053.172,22196051.235,22196052.971,-22965753.632,-17895391.066,20009286.259,20009282.725,20009286.002
18870,-4634419.479,-3611234.043,22980631.154,22980630.324,22980628.471,,,,,,-9399379.254,-7324188.859,21853345.102,21853346.052,21853344.589,-10193004.042,-7942600.170,22208566.255,22208567.079,22208565.567,-22341716.252,-17409127.893,20014726.445,20014724.911,20014725.478,-6038833.323,-4705582.190,22980618.896,22980620.014,22980619.589,,,,,,-9784369.781,-7624181.753,21853334.148,21853332.497,21853334.171,3290805.591,2564263.871,22208560.864,22208558.902,22208560.457,-22937220.001,-17873157.067,20014716.766,20014712.501,20014715.754
18900,-4555203.085,-3549507.006,22995705.416,22995703.956,22995703.806,,,,,,-9352668.721,-7287791.049,21862235.173,21862234.464,21862233.498,-10126886.029,-7891079.649,22221148.574,22221149.340,22221148.017,-22312664.355,-17386490.050,20020254.535,20020253.362,20020254.251,-5959605.995,-4643846.598,22995693.171,22995694.215,22995696.029,,,,,,-9737648.291,-7587775.391,21862225.643,21862222.877,21862225.078,3356934.619,2615793.003,22221144.908,22221142.389,22221144.005,-22908157.317,-17850510.816,20020246.878,20020242.812,20020246.303
18930,-4475881.903,-3487698.273,23010798.974,23010798.630,23010797.489,,,,,,-9305852.906,-7251311.189,21871142.234,21871143.161,21871142.147,-10060374.984,-7839252.854,22233806.049,22233806.413,22233804.843,-22283092.031,-17363446.677,20025881.378,20025880.590,20025881.154,-5880283.390,-4582036.767,23010791.082,23010789.843,23010791.847,,,,,,-9690831.056,-7551294.442,21871134.358,21871131.947,21871133.424,3423447.146,2667620.938,22233801.192,22233799.368,22233800.852,-22878583.750,-17827466.479,20025874.028,20025870.254,20025873.595
18960,-4396461.534,-3425812.264,23025912.050,23025910.921,23025911.121,,,,,,-9258936.952,-7214753.309,21880070.280,21880071.229,21880069.937,-9993479.082,-7787126.179,22246535.315,22246535.768,22246534.481,-22253006.722,-17340003.583,20031606.907,20031605.991,20031606.398,-5800858.260,-4520147.028,23025906.704,23025903.099,23025906.156,,,,,,-9643910.357,-7514732.862,21880062.336,21880060.875,21880062.606,3490347.848,2719751.360,22246532.990,22246530.708,22246532.398,-22848493.877,-17804019.819,20031600.561,20031596.411,20031599.837
18990,-4316936.120,-3363844.401,23041043.873,23041044.405,23041043.451,,,,,,-9211914.858,-7178112.725,21889018.385,21889019.147,21889017.916,-9926195.134,-7734697.125,22259338.781,22259339.271,22259338.054,-22222404.163,-17316157.428,20037430.656,20037429.139,20037430.173,-5721335.455,-4458181.261,23041036.326,23041035.693,23041038.352,,,,,,-9596890.908,-7478094.344,21889010.017,21889008.352,21889009.807,3557629.213,2772178.390,22259336.851,22259334.139,22259336.292,-22817894.140,-17780175.865,20037423.255,20037419.384,20037422.946
19020,-4237307.978,-3301796.490,23056198.479,23056197.547,23056196.431,,,,,,-9164788.357,-7141390.782,21897986.522,21897986.878,21897985.967,-9858527.932,-7681969.438,22272215.140,22272215.906,22272214.084,-22191288.056,-17291911.107,20043351.539,20043350.364,20043351.116,-5641699.104,-4396126.943,23056193.026,23056191.214,23056191.959,,,,,,-9549756.222,-7441366.018,21897979.644,21897978.272,21897979.418,3625304.636,2824912.488,22272215.444,22272212.356,22272214.208,-22786770.025,-17755923.307,20043345.821,20043342.452,20043345.455
19050,-4157576.219,-3239667.865,23071369.188,23071370.252,23071369.068,,,,,,-9117556.373,-7104586.642,21906974.842,21906974.709,21906974.150,-9790479.294,-7628944.552,22285165.122,22285165.453,22285164.369,-22159659.171,-17267265.224,20049370.332,20049369.434,20049369.826,-5561972.102,-4334001.989,23071363.221,23071364.025,23071362.754,,,,,,-9502529.023,-7404565.603,21906967.399,21906964.792,21906966.878,3693348.537,2877933.707,22285162.382,22285160.924,22285162.147,-22755146.106,-17731281.290,20049363.487,20049360.140,20049363.109
19080,-4077744.261,-3177461.179,23086562.695,23086561.741,23086562.417,,,,,,-9070222.670,-7067703.251,21915982.377,21915982.413,21915981.371,-9722055.598,-7575627.367,22298184.559,22298186.474,22298183.593,-22127522.438,-17242223.612,20055485.394,20055484.813,20055485.193,-5482132.952,-4271789.705,23086555.292,23086553.382,23086555.865,,,,,,-9455188.167,-7367676.637,21915975.103,21915973.386,21915975.253,3761779.435,2931256.495,22298184.271,22298182.771,22298183.322,-22723002.393,-17706234.242,20055480.493,20055476.601,20055480.049
19110,-3997810.550,-3115175.177,23101770.998,23101773.147,23101769.713,,,,,,-9022785.776,-7030739.441,21925007.851,21925009.365,21925008.009,-9653257.920,-7522018.785,22311277.456,22311278.022,22311276.596,-22094878.401,-17216786.698,20061697.819,20061696.640,20061697.176,-5402193.600,-4209499.294,23101768.935,23101766.361,23101768.569,,,,,,-9407745.605,-7330708.400,21925003.215,21925001.141,21925002.976,3830582.848,2984869.542,22311276.333,22311275.650,22311276.086,-22690352.859,-17680793.045,20061693.870,20061689.555,20061692.871
19140,-3917772.101,-3052807.551,23117003.999,23117003.587,23117002.908,,,,,,-8975241.878,-6993692.238,21934055.830,21934055.861,21934055.655,-9584085.595,-7468118.274,22324440.646,22324440.531,22324439.512,-22061725.608,-17190953.354,20068005.800,20068005.439,20068005.672,-5322158.252,-4147134.085,23117001.068,23116998.858,23116999.356,,,,,,-9360204.860,-7293663.670,21934050.416,21934047.917,21934049.827,3899752.077,3038767.635,22324439.980,22324437.409,22324438.400,-22657203.404,-17654962.302,20068001.257,20067997.485,20068000.998
19170,-3837630.025,-2990359.148,23132252.171,23132253.640,23132252.973,,,,,,-8927591.827,-6956562.331,21943123.764,21943124.402,21943122.928,-9514542.342,-7413928.720,22337673.267,22337673.540,22337672.458,-22028066.453,-17164725.439,20074411.399,20074410.595,20074411.014,-5242025.051,-4084692.658,23132248.003,23132245.799,23132247.485,,,,,,-9312563.764,-7256540.742,21943116.241,21943113.477,21943115.713,3969286.423,3092950.252,22337671.685,22337669.434,22337671.554,-22623553.373,-17628741.495,20074404.643,20074401.056,20074404.263
19200,-3757392.975,-2927836.771,23147522.782,23147522.628,23147522.500,,,,,,-8879844.090,-6919356.310,21952209.688,21952210.703,21952209.401,-9444639.769,-7359459.176,22350975.808,22350975.289,22350974.948,-21993911.629,-17138111.290,20080911.470,20080910.246,20080910.846,-5161791.148,-4022172.739,23147513.823,23147513.351,23147515.720,,,,,,-9264819.220,-7219337.210,21952201.374,21952199.516,21952200.860,4039185.864,3147417.337,22350972.752,22350970.974,22350972.019,-22589401.920,-17602129.974,20080903.481,20080899.846,20080903.268
19230,-3677049.129,-2865231.161,23162810.437,23162811.943,23162810.564,,,,,,-8831986.759,-6882064.886,21961316.483,21961316.789,21961315.933,-9374368.800,-7304702.589,22364347.949,22364347.952,22364347.294,-21959250.683,-17111102.763,20087506.502,20087505.565,20087506.259,-5081449.802,-3959569.049,23162805.082,23162803.062,23162804.049,,,,,,-9216964.410,-7182047.751,21961307.885,21961305.494,21961307.560,4109454.363,3202172.003,22364345.076,22364343.033,22364344.505,-22554743.671,-17575123.544,20087498.639,20087495.327,20087498.296
19260,-3596614.076,-2802554.512,23178116.875,23178117.431,23178116.760,,,,,,-8784035.672,-6844700.394,21970442.323,21970441.339,21970441.110,-9303748.054,-7249673.439,22377787.439,22377787.037,22377785.916,-21924101.244,-17083713.589,20094195.230,20094194.512,20094194.910,-5001009.169,-3896888.072,23178112.683,23178108.514,23178111.706,,,,,,-9169007.731,-7144678.913,21970433.565,21970431.400,21970433.179,4180080.732,3257205.531,22377785.435,22377783.043,22377783.956,-22519588.837,-17547730.158,20094188.586,20094185.009,20094188.107
19290,-3516072.302,-2739794.689,23193443.377,23193444.025,23193443.712,,,,,,-8735974.507,-6807250.130,21979586.592,21979587.701,21979586.442,-9232764.394,-7194361.500,22391295.560,22391295.065,22391293.605,-21888449.584,-17055933.070,20100980.276,20100978.679,20100979.385,-4920470.003,-3834130.280,23193438.637,23193436.400,23193437.956,,,,,,-9120949.200,-7107230.701,21979579.545,21979576.644,21979578.951,4251061.802,3312515.457,22391291.755,22391290.570,22391291.280,-22483939.983,-17519951.834,20100972.591,20100968.700,20100972.216
19320,-3435437.541,-2676962.414,23208786.700,23208788.782,23208786.902,,,,,,-8687816.989,-6769724.808,21988751.521,21988751.635,21988750.923,-9161434.444,-7138779.729,22404868.094,22404868.883,22404866.964,-21852311.277,-17027773.350,20107855.947,20107855.472,20107855.984,-4839825.532,-3771290.431,23208783.109,23208782.329,23208782.872,,,,,,-9072782.003,-7069697.832,21988745.509,21988743.472,21988744.756,4322401.499,3368104.822,22404865.819,22404866.145,22404866.600,-22447792.159,-17491784.696,20107850.856,20107847.379,20107850.462
19350,-3354694.348,-2614045.626,23224153.913,23224154.000,23224153.659,,,,,,-8639547.575,-6732112.275,21997937.163,21997937.285,21997936.425,-9089745.668,-7082918.359,22418509.887,22418510.541,22418509.280,-21815672.548,-16999223.684,20114828.520,20114827.553,20114828.177,-4759086.793,-3708377.103,23224148.263,23224146.842,23224147.589,,,,,,-9024517.079,-7032088.810,21997930.488,21997927.239,21997929.415,4394085.831,3423962.726,22418506.792,22418507.294,22418506.605,-22411158.096,-17463238.672,20114822.502,20114818.721,20114821.982
19380,-3273854.716,-2551053.715,23239536.579,23239536.882,23239535.728,,,,,,-8591177.431,-6694421.277,22007141.413,22007142.255,22007140.631,-9017712.711,-7026788.786,22432218.034,22432217.625,22432216.680,-21778546.714,-16970294.462,20121893.072,20121892.319,20121892.953,-4678254.564,-3645390.936,23239529.793,23239527.602,23239529.737,,,,,,-8976154.364,-6994403.583,22007132.666,22007130.374,22007132.189,4466111.397,3480086.549,22432215.967,22432212.455,22432214.449,-22374039.866,-17434315.374,20121885.893,20121881.944,20121884.988
19410,-3192917.440,-2487985.727,23254938.851,23254938.504,23254938.358,,,,,,-8542705.391,-6656650.867,22016365.490,22016365.622,22016364.679,-8945337.192,-6970392.297,22445990.261,22445990.656,22445989.087,-21740934.819,-16940986.484,20129051.139,20129049.920,20129050.566,-4597315.030,-3582321.197,23254932.228,23254930.208,23254930.513,,,,,,-8927680.105,-6956631.444,22016357.966,22016354.714,22016357.177,4538489.173,3536484.817,22445987.357,22445985.300,22445986.762,-22336425.926,-17405005.803,20129043.911,20129039.891,20129043.084
19440,-3111888.242,-2424846.103,23270358.344,23270357.971,23270357.886,,,,,,-8494137.201,-6618805.529,22025607.084,22025607.351,22025606.802,-8872627.695,-6913735.548,22459826.993,22459826.549,22459825.940,-21702844.598,-16911305.791,20136299.324,20136298.198,20136298.614,-4516293.104,-3519187.218,23270349.499,23270348.057,23270349.460,,,,,,-8879119.219,-6918791.796,22025599.490,22025595.880,22025598.406,4611191.423,3593135.901,22459822.455,22459819.736,22459821.098,-22298343.182,-17375330.937,20136290.043,20136286.649,20136289.760
19470,-3030753.047,-2361623.870,23285796.074,23285798.540,23285796.160,,,,,,-8445458.663,-6580874.201,22034871.781,22034870.679,22034870.852,-8799573.086,-6856809.887,22473729.278,22473728.251,22473727.402,-21664263.491,-16881242.588,20143640.508,20143640.029,20143640.600,-4435160.137,-3455966.729,23285787.464,23285788.064,23285788.789,,,,,,-8830442.953,-6880862.245,22034861.135,22034858.317,22034860.721,4684243.795,3650059.827,22473723.199,22473721.214,22473722.684,-22259764.522,-17345269.638,20143631.728,20143627.952,20143631.244
19500,-2949522.791,-2298327.549,23301255.193,23301254.884,23301254.972,,,,,,-8396680.731,-6542865.435,22044152.783,22044152.807,22044152.471,-8726187.423,-6799626.247,22487691.827,22487693.124,22487691.960,-21625204.849,-16850807.281,20151073.879,20151072.403,20151073.358,-4353927.461,-3392668.568,23301247.753,23301243.438,23301248.234,,,,,,-8781662.675,-6842851.637,22044143.665,22044141.089,22044143.357,4757631.852,3707245.327,22487688.749,22487686.731,22487688.389,-22220703.706,-17314832.640,20151064.348,20151060.859,20151064.003
19530,-2868192.608,-2234953.372,23316732.971,23316731.724,23316732.284,,,,,,-8347797.990,-6504774.998,22053454.721,22053455.296,22053454.196,-8652467.992,-6742182.536,22501720.564,22501721.508,22501719.759,-21585664.962,-16819996.976,20158598.143,20158596.574,20158597.427,-4272602.557,-3329298.506,23316723.028,23316720.921,23316722.258,,,,,,-8732785.226,-6804765.311,22053443.857,22053442.383,22053443.517,4831346.036,3764684.942,22501716.516,22501714.287,22501715.465,-22181169.280,-17284026.588,20158587.501,20158584.166,20158587.215
19560,-2786771.307,-2171508.183,23332225.184,23332226.614,23332224.329,,,,,,-8298818.746,-6466609.343,22062774.724,22062775.554,22062774.772,-8578426.428,-6684487.823,22515810.551,22515810.798,22515810.033,-21545654.501,-16788819.988,20166211.680,20166210.305,20166211.035,-4191175.326,-3265848.722,23332218.155,23332214.795,23332218.248,,,,,,-8683800.083,-6766595.079,22062765.775,22062764.214,22062765.430,4905393.540,3822384.291,22515806.843,22515804.993,22515806.739,-22141153.098,-17252845.148,20166202.818,20166199.021,20166202.256
19590,-2705250.651,-2107985.640,23347739.348,23347739.413,23347738.085,,,,,,-8249734.489,-6428361.876,22072116.045,22072116.048,22072115.376,-8504057.606,-6626538.087,22529962.051,22529963.137,22529961.922,-21505167.249,-16757271.477,20173916.312,20173914.932,20173915.610,-4109657.008,-3202327.929,23347731.685,23347728.563,23347730.341,,,,,,-8634718.142,-6728349.414,22072106.807,22072103.866,22072105.960,4979760.083,3880332.233,22529959.838,22529956.395,22529958.205,-22100668.350,-17221298.586,20173906.638,20173903.017,20173906.103
19620,-2623631.168,-2044386.006,23363271.097,23363270.589,23363270.158,,,,,,-8200545.621,-6390032.889,22081475.950,22081476.246,22081475.207,-8429364.829,-6568335.933,22544176.210,22544176.831,22544175.239,-21464205.779,-16725353.442,20181710.647,20181709.582,20181710.171,-4028036.404,-3138727.460,23363261.221,23363260.533,23363262.925,,,,,,-8585528.195,-6690019.581,22081466.568,22081464.331,22081465.769,5054453.987,3938535.275,22544172.222,22544171.023,22544170.826,-22059705.965,-17189379.839,20181701.322,20181697.715,20181701.045
19650,-2541913.252,-1980709.723,23378819.054,23378821.810,23378820.091,,,,,,-8151252.268,-6351622.487,22090856.047,22090856.845,22090855.590,-8354351.540,-6509884.022,22558449.556,22558451.040,22558449.503,-21422772.254,-16693067.575,20189595.187,20189594.210,20189594.730,-3946320.472,-3075052.706,23378813.718,23378809.945,23378812.307,,,,,,-8536236.846,-6651610.747,22090846.276,22090843.826,22090845.727,5129465.285,3996985.664,22558446.144,22558445.076,22558445.731,-22018274.607,-17157095.661,20189585.642,20189581.857,20189585.309
19680,-2460094.770,-1916955.046,23394391.572,23394390.245,23394390.990,,,,,,-8101852.226,-6313128.958,22100256.746,22100257.178,22100256.422,-8279018.529,-6451182.972,22572784.579,22572785.670,22572784.419,-21380866.588,-16660413.804,20197569.784,20197568.769,20197569.175,-3864504.800,-3011300.232,23394381.881,23394380.493,23394381.925,,,,,,-8486839.652,-6613119.429,22100246.960,22100244.265,22100246.072,5204795.499,4055684.524,22572781.301,22572779.151,22572780.952,-21976371.959,-17124444.240,20197559.696,20197555.675,20197559.092
19710,-2378180.839,-1853126.050,23409978.051,23409978.562,23409976.346,,,,,,-8052350.307,-6274556.041,22109677.271,22109676.801,22109676.342,-8203373.850,-6392239.071,22587180.287,22587181.094,22587179.908,-21338495.897,-16627397.687,20205632.281,20205631.602,20205632.015,-3782595.705,-2947474.955,23409968.066,23409965.475,23409967.122,,,,,,-8437342.539,-6574550.269,22109664.764,22109662.996,22109664.330,5280435.405,4114624.698,22587175.356,22587173.194,22587175.082,-21934006.261,-17091432.008,20205621.152,20205617.846,20205620.969
19740,-2296170.123,-1789221.623,23425584.022,23425581.929,23425583.228,,,,,,-8002744.883,-6235902.473,22119116.188,22119116.413,22119115.326,-8127418.838,-6333053.353,22601634.843,22601634.844,22601633.330,-21295660.568,-16594019.503,20213783.500,20213782.461,20213783.193,-3700590.709,-2883575.001,23425574.577,23425570.927,23425572.778,,,,,,-8387742.888,-6535901.189,22119103.909,22119102.359,22119103.737,5356384.698,4173805.944,22601628.357,22601626.275,22601626.963,-21891176.870,-17058058.454,20213771.480,20213767.812,20213771.207
19770,-2214066.064,-1725244.430,23441208.768,23441207.613,23441207.281,,,,,,-7953038.941,-6197170.572,22128574.645,22128574.688,22128574.378,-8051159.849,-6273630.782,22616145.533,22616146.722,22616145.268,-21252366.169,-16560283.603,20222021.771,20222021.337,20222021.748,-3618484.079,-2819595.821,23441197.097,23441194.652,23441197.809,,,,,,-8338034.391,-6497167.301,22128563.400,22128561.164,22128562.526,5432646.261,4233230.523,22616139.917,22616138.169,22616139.731,-21847880.088,-17024320.700,20222009.887,20222006.864,20222009.837
